1,2025-09-22,Pelota,350,476
1,2025-09-22,Pelota,355,480
1,2025-09-22,Pelota,355,485
1,2025-09-22,Pelota,355,490
1,2025-09-22,Bot,355,490
1,2025-09-22,Pelota,355,496
1,2025-09-22,Bot,355,496
1,2025-09-22,Bot,355,502
1,2025-09-22,Bot,355,509
1,2025-09-22,Bot,355,516
1,2025-09-22,Bot,355,524
1,2025-09-22,Bot,355,532
1,2025-09-22,Bot,355,541
1,2025-09-22,Bot,355,550
1,2025-09-22,Bot,355,550
1,2025-09-22,Bot,355,550
1,2025-09-22,Bot,355,550
1,2025-09-22,Gol,65,550
1,2025-09-22,ArcoIzquierdo,65,550
1,2025-09-22,Gol,60,550
1,2025-09-22,ArcoIzquierdo,60,550
1,2025-09-22,Gol,55,550
1,2025-09-22,ArcoIzquierdo,55,550
1,2025-09-22,Gol,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Bot,150,550
1,2025-09-22,Bot,200,476
1,2025-09-22,Bot,200,472
1,2025-09-22,Bot,200,469
1,2025-09-22,Bot,200,466
1,2025-09-22,Bot,200,464
1,2025-09-22,Bot,200,462
1,2025-09-22,Bot,200,461
1,2025-09-22,Bot,200,460
1,2025-09-22,Bot,200,460
1,2025-09-22,Bot,200,460
1,2025-09-22,Bot,200,461
1,2025-09-22,Bot,200,462
1,2025-09-22,Bot,200,464
1,2025-09-22,Bot,195,466
1,2025-09-22,Bot,190,469
1,2025-09-22,Bot,185,472
1,2025-09-22,Bot,180,476
1,2025-09-22,Bot,175,480
1,2025-09-22,Bot,170,485
1,2025-09-22,Bot,165,490
1,2025-09-22,Bot,160,496
1,2025-09-22,Bot,155,502
1,2025-09-22,Bot,150,509
1,2025-09-22,Bot,145,516
1,2025-09-22,Bot,140,524
1,2025-09-22,Bot,135,532
1,2025-09-22,Bot,130,541
1,2025-09-22,Bot,125,550
1,2025-09-22,Bot,120,550
1,2025-09-22,Bot,115,550
1,2025-09-22,Bot,110,550
1,2025-09-22,Bot,105,550
1,2025-09-22,Bot,100,550
1,2025-09-22,Bot,95,550
1,2025-09-22,Bot,90,550
1,2025-09-22,Bot,85,550
1,2025-09-22,Bot,80,550
1,2025-09-22,Bot,150,550
1,2025-09-22,Pelota,195,464
1,2025-09-22,Pelota,200,462
1,2025-09-22,Bot,200,460
1,2025-09-22,Bot,200,460
1,2025-09-22,Bot,200,460
1,2025-09-22,Bot,200,461
1,2025-09-22,Bot,200,462
1,2025-09-22,Gol,65,550
1,2025-09-22,ArcoIzquierdo,65,550
1,2025-09-22,Gol,60,550
1,2025-09-22,ArcoIzquierdo,60,550
1,2025-09-22,Gol,55,550
1,2025-09-22,ArcoIzquierdo,55,550
1,2025-09-22,Gol,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Bot,150,550
1,2025-09-22,Gol,65,550
1,2025-09-22,ArcoIzquierdo,65,550
1,2025-09-22,Gol,60,550
1,2025-09-22,ArcoIzquierdo,60,550
1,2025-09-22,Gol,55,550
1,2025-09-22,ArcoIzquierdo,55,550
1,2025-09-22,Gol,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Pelota,220,464
1,2025-09-22,Pelota,220,462
1,2025-09-22,Bot,220,462
1,2025-09-22,Bot,220,461
1,2025-09-22,Bot,220,460
1,2025-09-22,Bot,220,460
1,2025-09-22,Bot,220,460
1,2025-09-22,Bot,220,461
1,2025-09-22,Bot,220,462
1,2025-09-22,Bot,220,464
1,2025-09-22,Bot,220,466
1,2025-09-22,Bot,220,469
1,2025-09-22,Bot,220,472
1,2025-09-22,Bot,220,476
1,2025-09-22,Pelota,290,472
1,2025-09-22,Pelota,295,469
1,2025-09-22,Pelota,300,466
1,2025-09-22,Pelota,305,464
1,2025-09-22,Pelota,310,462
1,2025-09-22,Bot,310,461
1,2025-09-22,Bot,310,460
1,2025-09-22,Bot,310,460
1,2025-09-22,Bot,310,460
1,2025-09-22,Bot,310,461
1,2025-09-22,Bot,310,462
1,2025-09-22,Bot,310,464
1,2025-09-22,Bot,310,466
1,2025-09-22,Bot,310,469
1,2025-09-22,Bot,310,472
1,2025-09-22,Bot,310,476
1,2025-09-22,Bot,310,480
1,2025-09-22,Bot,310,485
1,2025-09-22,Bot,310,490
1,2025-09-22,Bot,310,496
1,2025-09-22,Bot,610,502
1,2025-09-22,Bot,610,496
1,2025-09-22,Pelota,170,464
1,2025-09-22,Pelota,175,462
1,2025-09-22,Pelota,180,461
1,2025-09-22,Pelota,185,460
1,2025-09-22,Bot,190,461
1,2025-09-22,Bot,190,462
1,2025-09-22,Bot,190,464
1,2025-09-22,Bot,190,466
1,2025-09-22,Bot,190,469
1,2025-09-22,Pelota,305,490
1,2025-09-22,Pelota,310,485
1,2025-09-22,Pelota,315,480
1,2025-09-22,Pelota,320,476
1,2025-09-22,Pelota,325,472
1,2025-09-22,Bot,325,469
1,2025-09-22,Bot,325,466
1,2025-09-22,Bot,325,464
1,2025-09-22,Bot,325,462
1,2025-09-22,Bot,325,461
1,2025-09-22,Bot,325,460
1,2025-09-22,Bot,325,460
1,2025-09-22,Bot,325,460
1,2025-09-22,Bot,325,461
1,2025-09-22,Bot,325,462
1,2025-09-22,Bot,325,464
1,2025-09-22,Bot,325,466
1,2025-09-22,Bot,325,469
1,2025-09-22,Bot,325,472
1,2025-09-22,Bot,325,476
1,2025-09-22,Bot,325,480
1,2025-09-22,Bot,325,485
1,2025-09-22,Bot,325,490
1,2025-09-22,Bot,325,496
1,2025-09-22,Pelota,330,502
1,2025-09-22,Pelota,335,509
1,2025-09-22,Pelota,340,516
1,2025-09-22,Pelota,345,524
1,2025-09-22,Pelota,350,532
1,2025-09-22,Bot,350,541
1,2025-09-22,Bot,350,550
1,2025-09-22,Bot,350,541
1,2025-09-22,Bot,350,532
1,2025-09-22,Bot,350,524
1,2025-09-22,Bot,350,516
1,2025-09-22,Bot,350,509
1,2025-09-22,Bot,350,502
1,2025-09-22,Bot,350,496
1,2025-09-22,Bot,350,490
1,2025-09-22,Bot,350,485
1,2025-09-22,Bot,350,480
1,2025-09-22,Bot,350,476
1,2025-09-22,Gol,65,550
1,2025-09-22,ArcoIzquierdo,65,550
1,2025-09-22,Gol,60,550
1,2025-09-22,ArcoIzquierdo,60,550
1,2025-09-22,Gol,55,550
1,2025-09-22,ArcoIzquierdo,55,550
1,2025-09-22,Gol,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Gol,50,550
1,2025-09-22,Bot,50,550
1,2025-09-22,ArcoIzquierdo,50,550
1,2025-09-22,Bot,280,476
1,2025-09-22,Bot,280,472
1,2025-09-22,Bot,280,469
1,2025-09-22,Bot,275,466
1,2025-09-22,Bot,270,464
1,2025-09-22,Bot,265,462
1,2025-09-22,Bot,260,461
1,2025-09-22,Bot,255,460
1,2025-09-22,Bot,250,460
1,2025-09-22,Bot,245,460
1,2025-09-22,Bot,240,461
1,2025-09-22,Pelota,235,462
1,2025-09-22,Bot,235,462
1,2025-09-22,Bot,230,464
1,2025-09-22,Bot,225,466
1,2025-09-22,Bot,220,469
1,2025-09-22,Bot,215,472
1,2025-09-22,Bot,210,476
1,2025-09-22,Bot,205,480
1,2025-09-22,Bot,200,485
1,2025-09-22,Bot,195,490
1,2025-09-22,Bot,190,496
1,2025-09-22,Gol,65,550
1,2025-09-22,ArcoIzquierdo,65,550
1,2025-09-22,Gol,60,550
1,2025-09-22,ArcoIzquierdo,60,550
1,2025-09-22,Gol,60,550
1,2025-09-22,ArcoIzquierdo,60,550
1,2025-09-22,Gol,60,550
1,2025-09-22,ArcoIzquierdo,60,550
1,2025-09-22,Gol,60,550
1,2025-09-22,ArcoIzquierdo,60,550
1,2025-09-22,Gol,60,550
1,2025-09-22,ArcoIzquierdo,60,550
1,2025-09-22,Gol,60,550
1,2025-09-22,ArcoIzquierdo,60,550
1,2025-09-22,Gol,60,550
1,2025-09-22,ArcoIzquierdo,60,550
1,2025-09-22,Gol,60,550
1,2025-09-22,ArcoIzquierdo,60,550
1,2025-09-22,Gol,65,550
1,2025-09-22,ArcoIzquierdo,65,550
1,2025-09-22,Bot,160,462
1,2025-09-22,Bot,160,461
1,2025-09-22,Bot,160,460
1,2025-09-22,Bot,160,460
1,2025-09-22,Bot,160,460
1,2025-09-22,Bot,160,461
1,2025-09-22,Bot,160,462
1,2025-09-22,Bot,160,464
1,2025-09-22,Bot,155,466
1,2025-09-22,Bot,150,469
1,2025-09-22,Bot,145,472
1,2025-09-22,Bot,140,476
1,2025-09-22,Bot,135,480
1,2025-09-22,Bot,130,485
1,2025-09-22,Bot,125,490
1,2025-09-22,Bot,120,496
1,2025-09-22,Bot,115,502
1,2025-09-22,Bot,110,509
1,2025-09-22,Bot,105,516
1,2025-09-22,Bot,100,524
1,2025-09-22,Bot,95,532
1,2025-09-22,Bot,90,541
1,2025-09-22,Bot,85,550
1,2025-09-22,Bot,80,541
1,2025-09-22,Bot,75,532
1,2025-09-22,Bot,70,524
1,2025-09-22,Gol,65,516
1,2025-09-22,Bot,65,516
1,2025-09-22,ArcoIzquierdo,65,516
1,2025-09-22,Gol,60,509
1,2025-09-22,Bot,60,509
1,2025-09-22,ArcoIzquierdo,60,509
1,2025-09-22,Gol,55,502
1,2025-09-22,Bot,55,502
1,2025-09-22,ArcoIzquierdo,55,502
1,2025-09-22,Bot,150,550
1,2025-09-22,Pelota,255,496
1,2025-09-22,Pelota,260,490
1,2025-09-22,Pelota,265,485
1,2025-09-22,Pelota,270,480
1,2025-09-22,Pelota,275,476
1,2025-09-22,Pelota,280,472
1,2025-09-22,Bot,280,466
1,2025-09-22,Bot,280,464
1,2025-09-22,Bot,280,462
1,2025-09-22,Bot,280,461
1,2025-09-22,Bot,280,460
1,2025-09-22,Bot,280,460
1,2025-09-22,Pelota,320,476
1,2025-09-22,Pelota,325,472
1,2025-09-22,Pelota,330,469
1,2025-09-22,Pelota,335,466
1,2025-09-22,Pelota,340,464
1,2025-09-22,Pelota,345,462
1,2025-09-22,Pelota,345,461
1,2025-09-22,Bot,345,461
1,2025-09-22,Bot,345,460
1,2025-09-22,Bot,345,460
1,2025-09-22,Bot,345,460
1,2025-09-22,Bot,345,461
1,2025-09-22,Bot,345,462
1,2025-09-22,Bot,345,464
1,2025-09-22,Bot,345,466
1,2025-09-22,Bot,345,469
1,2025-09-22,Bot,345,472
1,2025-09-22,Bot,345,476
1,2025-09-22,Bot,345,480
1,2025-09-22,Bot,345,485
1,2025-09-22,Bot,345,490
1,2025-09-22,Bot,345,496
1,2025-09-22,Bot,345,502
1,2025-09-22,Bot,345,509
1,2025-09-22,Bot,345,516
1,2025-09-22,Bot,345,524
1,2025-09-22,Bot,345,532
1,2025-09-22,Bot,345,541
1,2025-09-22,Bot,345,550
1,2025-09-22,Bot,345,541
1,2025-09-22,Bot,345,532
1,2025-09-22,Bot,345,524
1,2025-09-22,Bot,345,516
1,2025-09-22,Bot,345,509
1,2025-09-22,Bot,345,502
1,2025-09-22,Bot,340,496
1,2025-09-22,Bot,335,490
1,2025-09-22,Bot,330,485
1,2025-09-22,Bot,325,480
1,2025-09-22,Bot,320,476
1,2025-09-22,Bot,315,472
1,2025-09-22,Bot,310,469
1,2025-09-22,Bot,305,466
1,2025-09-22,Bot,300,464
1,2025-09-22,Bot,295,462
1,2025-09-22,Bot,290,461
1,2025-09-22,Bot,285,460
1,2025-09-22,Bot,280,460
1,2025-09-22,Bot,275,460
1,2025-09-22,Pelota,270,461
1,2025-09-22,Bot,270,461
1,2025-09-22,Bot,265,462
1,2025-09-22,Bot,260,464
1,2025-09-22,Bot,255,466
1,2025-09-22,Bot,250,469
1,2025-09-22,Bot,245,472
1,2025-09-22,Bot,240,476
1,2025-09-22,Bot,235,480
1,2025-09-22,Bot,230,485
1,2025-09-22,Bot,235,490
1,2025-09-22,Bot,235,496
1,2025-09-22,Bot,235,502
1,2025-09-22,Bot,235,509
1,2025-09-22,Bot,235,516
1,2025-09-22,Bot,235,524
1,2025-09-22,Bot,235,532
1,2025-09-22,Bot,235,541
1,2025-09-22,Bot,235,550
1,2025-09-22,Bot,235,541
1,2025-09-22,Bot,235,532
1,2025-09-22,Bot,235,524
1,2025-09-22,Bot,235,516
1,2025-09-22,Bot,235,509
1,2025-09-22,Bot,235,502
1,2025-09-22,Bot,235,496
1,2025-09-22,Bot,240,490
1,2025-09-22,Bot,245,485
1,2025-09-22,Bot,150,550
1,2025-09-22,Pelota,180,476
1,2025-09-22,Pelota,185,472
1,2025-09-22,Pelota,190,469
1,2025-09-22,Pelota,195,466
1,2025-09-22,Pelota,195,464
1,2025-09-22,Bot,195,464
1,2025-09-22,Bot,195,462
1,2025-09-22,Bot,195,461
1,2025-09-22,Bot,195,460
1,2025-09-22,Bot,195,460
1,2025-09-22,Bot,195,460
1,2025-09-22,Bot,195,461
1,2025-09-22,Bot,195,462
1,2025-09-22,Bot,190,464
1,2025-09-22,Pelota,280,476
1,2025-09-22,Pelota,285,472
1,2025-09-22,Pelota,290,469
1,2025-09-22,Pelota,295,466
1,2025-09-22,Pelota,300,464
1,2025-09-22,Bot,300,462
1,2025-09-22,Bot,300,461
1,2025-09-22,Bot,300,460
1,2025-09-22,Bot,300,460
1,2025-09-22,Bot,300,460
1,2025-09-22,Bot,300,461
1,2025-09-22,Bot,300,462
1,2025-09-22,Bot,300,464
1,2025-09-22,Bot,300,466
1,2025-09-22,Bot,300,469
1,2025-09-22,Bot,300,472
1,2025-09-22,Bot,300,476
1,2025-09-22,Bot,300,480
1,2025-09-22,Pelota,260,472
1,2025-09-22,Pelota,265,469
1,2025-09-22,Pelota,270,466
1,2025-09-22,Pelota,275,464
1,2025-09-22,Pelota,280,462
1,2025-09-22,Bot,280,461
1,2025-09-22,Bot,280,460
1,2025-09-22,Bot,280,460
1,2025-09-22,Bot,280,460
1,2025-09-22,Bot,280,461
1,2025-09-22,Bot,280,462
1,2025-09-22,Bot,280,464
1,2025-09-22,Bot,280,466
1,2025-09-22,Bot,275,469
1,2025-09-22,Bot,270,472
1,2025-09-22,Pelota,230,466
1,2025-09-22,Pelota,235,469
1,2025-09-22,Pelota,240,472
1,2025-09-22,Pelota,245,476
1,2025-09-22,Pelota,250,480
1,2025-09-22,Bot,255,496
1,2025-09-22,Bot,255,502
1,2025-09-22,Bot,255,509
1,2025-09-22,Bot,250,516
1,2025-09-22,Bot,245,524
1,2025-09-22,Bot,240,532
1,2025-09-22,Bot,235,541
1,2025-09-22,Bot,230,550
1,2025-09-22,Bot,225,550
1,2025-09-22,Bot,220,550
1,2025-09-22,Bot,215,550
1,2025-09-22,Bot,210,550
1,2025-09-22,Bot,205,550
1,2025-09-22,Bot,200,550
1,2025-09-22,Bot,195,550
1,2025-09-22,Bot,190,550
